source_system;client_id;snapshot_ts;item_internal_id;item_name;location;subsidiary;stock_status;quantity_on_hand;quantity_available;average_cost
netsuite;vonderk;2026-06-08 15:43;10527;VK-SPOT K20 PRO-20W-DIM-2700K-15°-24V-PWM-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;12;12;18511.10846
netsuite;vonderk;2026-06-08 15:43;10527;VK-SPOT K20 PRO-20W-DIM-2700K-15°-24V-PWM-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;14;14;18511.10846
netsuite;vonderk;2026-06-08 15:43;10528;VK-SPOT K20 PRO-20W-DIM-2700K-36°-24V-PWM-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;31360.93
netsuite;vonderk;2026-06-08 15:43;10528;VK-SPOT K20 PRO-20W-DIM-2700K-36°-24V-PWM-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;31360.93
netsuite;vonderk;2026-06-08 15:43;10528;VK-SPOT K20 PRO-20W-DIM-2700K-36°-24V-PWM-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;24;24;31360.93
netsuite;vonderk;2026-06-08 15:43;10692;VK-SPOT K20 PRO-20W-DIM-2700K-38°-24V-PWM-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;30532.78
netsuite;vonderk;2026-06-08 15:43;10530;VK-SPOT K20 PRO-20W-DIM-3000K-36°-24V-PWM-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;30825.06
netsuite;vonderk;2026-06-08 15:43;10530;VK-SPOT K20 PRO-20W-DIM-3000K-36°-24V-PWM-3M;Producción Mentrau;MENTRAU;Buen estado PT;1;1;30825.06
netsuite;vonderk;2026-06-08 15:43;10530;VK-SPOT K20 PRO-20W-DIM-3000K-36°-24V-PWM-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;5;5;30825.06
netsuite;vonderk;2026-06-08 15:43;10530;VK-SPOT K20 PRO-20W-DIM-3000K-36°-24V-PWM-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;30825.06
netsuite;vonderk;2026-06-08 15:43;10530;VK-SPOT K20 PRO-20W-DIM-3000K-36°-24V-PWM-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;30825.06
netsuite;vonderk;2026-06-08 15:43;10530;VK-SPOT K20 PRO-20W-DIM-3000K-36°-24V-PWM-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;30825.06
netsuite;vonderk;2026-06-08 15:43;10530;VK-SPOT K20 PRO-20W-DIM-3000K-36°-24V-PWM-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;30825.06
netsuite;vonderk;2026-06-08 15:43;10530;VK-SPOT K20 PRO-20W-DIM-3000K-36°-24V-PWM-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;30825.06
netsuite;vonderk;2026-06-08 15:43;6822;VK-SPOT K20 PRO-20W-2700K-36°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;29740.064
netsuite;vonderk;2026-06-08 15:43;6822;VK-SPOT K20 PRO-20W-2700K-36°-220V;Producción Mentrau;MENTRAU;Buen estado PT;1;1;29740.064
netsuite;vonderk;2026-06-08 15:43;6829;VK-SPOT K20 PRO-20W-2700K-36°-24V-3M;Almacen Mentrau Exento;MENTRAU;Good;1;1;31360.93667
netsuite;vonderk;2026-06-08 15:43;6829;VK-SPOT K20 PRO-20W-2700K-36°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;31360.93667
netsuite;vonderk;2026-06-08 15:43;10687;VK-SPOT K20 PRO-20W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;29045.17
netsuite;vonderk;2026-06-08 15:43;10687;VK-SPOT K20 PRO-20W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;29045.17
netsuite;vonderk;2026-06-08 15:43;10687;VK-SPOT K20 PRO-20W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;29045.17
netsuite;vonderk;2026-06-08 15:43;10687;VK-SPOT K20 PRO-20W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;14;14;29045.17
netsuite;vonderk;2026-06-08 15:43;10687;VK-SPOT K20 PRO-20W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;29045.17
netsuite;vonderk;2026-06-08 15:43;10688;VK-SPOT K20 PRO-20W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;2691.5
netsuite;vonderk;2026-06-08 15:43;10688;VK-SPOT K20 PRO-20W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;11;11;2691.5
netsuite;vonderk;2026-06-08 15:43;10688;VK-SPOT K20 PRO-20W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;2691.5
netsuite;vonderk;2026-06-08 15:43;10688;VK-SPOT K20 PRO-20W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;2691.5
netsuite;vonderk;2026-06-08 15:43;10688;VK-SPOT K20 PRO-20W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;2691.5
netsuite;vonderk;2026-06-08 15:43;10688;VK-SPOT K20 PRO-20W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;8;8;2691.5
netsuite;vonderk;2026-06-08 15:43;10688;VK-SPOT K20 PRO-20W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;2691.5
netsuite;vonderk;2026-06-08 15:43;10688;VK-SPOT K20 PRO-20W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;2691.5
netsuite;vonderk;2026-06-08 15:43;10688;VK-SPOT K20 PRO-20W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;16;16;2691.5
netsuite;vonderk;2026-06-08 15:43;10688;VK-SPOT K20 PRO-20W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;19;19;2691.5
netsuite;vonderk;2026-06-08 15:43;10688;VK-SPOT K20 PRO-20W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;2691.5
netsuite;vonderk;2026-06-08 15:43;10688;VK-SPOT K20 PRO-20W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;2691.5
netsuite;vonderk;2026-06-08 15:43;10688;VK-SPOT K20 PRO-20W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;5;5;2691.5
netsuite;vonderk;2026-06-08 15:43;10688;VK-SPOT K20 PRO-20W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;20;20;2691.5
netsuite;vonderk;2026-06-08 15:43;6830;VK-SPOT K20 PRO-20W-3000K-15°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;30825.06
netsuite;vonderk;2026-06-08 15:43;6824;VK-SPOT K20 PRO-20W-3000K-36°-220V;Almacén General Mentrau;MENTRAU;Dañado;9;9;29337.45
netsuite;vonderk;2026-06-08 15:43;6831;VK-SPOT K20 PRO-20W-3000K-36°-24V-3M;Almacen Mentrau Exento;MENTRAU;Good;26;26;120861.4523
netsuite;vonderk;2026-06-08 15:43;6831;VK-SPOT K20 PRO-20W-3000K-36°-24V-3M;Almacen Mentrau Exento;MENTRAU;Good;26;26;120861.4523
netsuite;vonderk;2026-06-08 15:43;6831;VK-SPOT K20 PRO-20W-3000K-36°-24V-3M;Mentrau EX;MENTRAU EXENTO;Good;11;11;120861.4523
netsuite;vonderk;2026-06-08 15:43;6831;VK-SPOT K20 PRO-20W-3000K-36°-24V-3M;Almacen Mentrau Exento;MENTRAU;Good;1;1;120861.4523
netsuite;vonderk;2026-06-08 15:43;6831;VK-SPOT K20 PRO-20W-3000K-36°-24V-3M;Almacen Mentrau Exento;MENTRAU;Good;1;1;120861.4523
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacén General Mentrau;MENTRAU;Good;10;10;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;17;17;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Mentrau EX;MENTRAU EXENTO;Buen estado PT;10;10;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;12;12;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;17;17;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Producción Mentrau;MENTRAU;Buen estado PT;1;1;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;50498.2127
netsuite;vonderk;2026-06-08 15:43;10562;VK-SPOT K20 PRO-20W-3000K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;50498.2127
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Good;5;5;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Almacén General Mentrau;MENTRAU;Dañado;1;1;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;7;7;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Almacén General Mentrau;MENTRAU;Buen estado PT;14;14;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;11;11;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Producción Mentrau;MENTRAU;Buen estado PT;2;2;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Producción Mentrau;MENTRAU;Buen estado PT;1;1;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Producción Mentrau;MENTRAU;Buen estado PT;1;1;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;57;57;6816.201626
netsuite;vonderk;2026-06-08 15:43;10689;VK-SPOT K20 PRO-20W-3000K-38°-24V-3M;Producción Mentrau;MENTRAU;Buen estado PT;1;1;6816.201626
netsuite;vonderk;2026-06-08 15:43;6825;VK-SPOT K20 PRO-20W-4000K-15°-220V;Almacén General Mentrau;MENTRAU;Dañado;2;2;
netsuite;vonderk;2026-06-08 15:43;10691;VK-SPOT K20 PRO-20W-4000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;2691.5
netsuite;vonderk;2026-06-08 15:43;10691;VK-SPOT K20 PRO-20W-4000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;2691.5
netsuite;vonderk;2026-06-08 15:43;10691;VK-SPOT K20 PRO-20W-4000K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;2691.5
netsuite;vonderk;2026-06-08 15:43;10263;VK-SPOT K5 PRO-BASE-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;300;300;6908.614466
netsuite;vonderk;2026-06-08 15:43;10263;VK-SPOT K5 PRO-BASE-NG;Almacén General Mentrau;MENTRAU;Buen estado PT;5;5;6908.614466
netsuite;vonderk;2026-06-08 15:43;10263;VK-SPOT K5 PRO-BASE-NG;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;6908.614466
netsuite;vonderk;2026-06-08 15:43;10263;VK-SPOT K5 PRO-BASE-NG;Almacen Mentrau Exento;MENTRAU;Buen estado PT;45;45;6908.614466
netsuite;vonderk;2026-06-08 15:43;6648;VK-SPOT K5 PRO-5W-DIM-2700K-38°-24V-PWM-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;11908.895
netsuite;vonderk;2026-06-08 15:43;6649;VK-SPOT K5 PRO-5W-DIM-2700K-53°-24V-PWM-3M;Almacen Mentrau Exento;MENTRAU;Good;5;5;17872.996
netsuite;vonderk;2026-06-08 15:43;11765;VK-SPOT K5 PRO-5W-2300K-18°-24V-3M;Producción Mentrau;MENTRAU;Buen estado PT;4;4;4722.948378
netsuite;vonderk;2026-06-08 15:43;11765;VK-SPOT K5 PRO-5W-2300K-18°-24V-3M;Almacén General Mentrau;MENTRAU;Buen estado PT;70;70;4722.948378
netsuite;vonderk;2026-06-08 15:43;11769;VK-SPOT K5 PRO-5W-2300K-38°-220V;Almacen Mentrau Exento;MENTRAU;Good;2;2;17717.68435
netsuite;vonderk;2026-06-08 15:43;11769;VK-SPOT K5 PRO-5W-2300K-38°-220V;Almacen Mentrau Exento;MENTRAU;Good;1;1;17717.68435
netsuite;vonderk;2026-06-08 15:43;11769;VK-SPOT K5 PRO-5W-2300K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;17717.68435
netsuite;vonderk;2026-06-08 15:43;11769;VK-SPOT K5 PRO-5W-2300K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;17717.68435
netsuite;vonderk;2026-06-08 15:43;11769;VK-SPOT K5 PRO-5W-2300K-38°-220V;Producción Mentrau;MENTRAU;Buen estado PT;2;2;17717.68435
netsuite;vonderk;2026-06-08 15:43;11769;VK-SPOT K5 PRO-5W-2300K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;7;7;17717.68435
netsuite;vonderk;2026-06-08 15:43;6604;VK-SPOT K5 PRO-5W-2700K-15°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;16648.61
netsuite;vonderk;2026-06-08 15:43;6605;VK-SPOT K5 PRO-5W-2700K-18°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;16795.11923
netsuite;vonderk;2026-06-08 15:43;6605;VK-SPOT K5 PRO-5W-2700K-18°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;16795.11923
netsuite;vonderk;2026-06-08 15:43;6605;VK-SPOT K5 PRO-5W-2700K-18°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;16795.11923
netsuite;vonderk;2026-06-08 15:43;6605;VK-SPOT K5 PRO-5W-2700K-18°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;50;50;16795.11923
netsuite;vonderk;2026-06-08 15:43;6605;VK-SPOT K5 PRO-5W-2700K-18°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;16795.11923
netsuite;vonderk;2026-06-08 15:43;6605;VK-SPOT K5 PRO-5W-2700K-18°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;16795.11923
netsuite;vonderk;2026-06-08 15:43;10500;VK-SPOT K5 PRO-5W-2700K-18°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;18;18;18259.84609
netsuite;vonderk;2026-06-08 15:43;10500;VK-SPOT K5 PRO-5W-2700K-18°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;18259.84609
netsuite;vonderk;2026-06-08 15:43;10500;VK-SPOT K5 PRO-5W-2700K-18°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;18259.84609
netsuite;vonderk;2026-06-08 15:43;6608;VK-SPOT K5 PRO-5W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;17167.05868
netsuite;vonderk;2026-06-08 15:43;6608;VK-SPOT K5 PRO-5W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;17167.05868
netsuite;vonderk;2026-06-08 15:43;6608;VK-SPOT K5 PRO-5W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;5;5;17167.05868
netsuite;vonderk;2026-06-08 15:43;6608;VK-SPOT K5 PRO-5W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;17167.05868
netsuite;vonderk;2026-06-08 15:43;6608;VK-SPOT K5 PRO-5W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;18;18;17167.05868
netsuite;vonderk;2026-06-08 15:43;6608;VK-SPOT K5 PRO-5W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;17167.05868
netsuite;vonderk;2026-06-08 15:43;6608;VK-SPOT K5 PRO-5W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;5;5;17167.05868
netsuite;vonderk;2026-06-08 15:43;6608;VK-SPOT K5 PRO-5W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;17167.05868
netsuite;vonderk;2026-06-08 15:43;6608;VK-SPOT K5 PRO-5W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;17167.05868
netsuite;vonderk;2026-06-08 15:43;6608;VK-SPOT K5 PRO-5W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;8;8;17167.05868
netsuite;vonderk;2026-06-08 15:43;6608;VK-SPOT K5 PRO-5W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;17167.05868
netsuite;vonderk;2026-06-08 15:43;6608;VK-SPOT K5 PRO-5W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;17167.05868
netsuite;vonderk;2026-06-08 15:43;6608;VK-SPOT K5 PRO-5W-2700K-38°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;17167.05868
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Good;11;11;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Producción Mentrau;MENTRAU;Buen estado PT;1;1;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;5;5;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;11;11;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;23;23;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;17;17;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;20;20;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;13;13;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;7;7;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;30;30;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;16;16;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;8;8;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;17637.93493
netsuite;vonderk;2026-06-08 15:43;10503;VK-SPOT K5 PRO-5W-2700K-38°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;11;11;17637.93493
netsuite;vonderk;2026-06-08 15:43;10504;VK-SPOT K5 PRO-5W-2700K-53°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;5;5;17808.88083
netsuite;vonderk;2026-06-08 15:43;10504;VK-SPOT K5 PRO-5W-2700K-53°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;17808.88083
netsuite;vonderk;2026-06-08 15:43;10504;VK-SPOT K5 PRO-5W-2700K-53°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;17808.88083
netsuite;vonderk;2026-06-08 15:43;6611;VK-SPOT K5 PRO-5W-3000K-18°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;17444.504
netsuite;vonderk;2026-06-08 15:43;6611;VK-SPOT K5 PRO-5W-3000K-18°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;17444.504
netsuite;vonderk;2026-06-08 15:43;10506;VK-SPOT K5 PRO-5W-3000K-18°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;17987.12333
netsuite;vonderk;2026-06-08 15:43;10506;VK-SPOT K5 PRO-5W-3000K-18°-24V-3M;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;17987.12333
