source_system;client_id;snapshot_ts;invoice_internal_id;document_number;customer_id;invoice_date;due_date;document_type;document_status;payment_terms;currency;exchange_rate;subsidiary_id;amount_total;amount_paid;open_balance
netsuite;vonderk;8/6/2026 15:40;323745;MEX-9900021939;4043;8/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;814,811.40;0;814,811.40
netsuite;vonderk;8/6/2026 15:40;323752;MEX-9900021941;3878;8/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;419,428.80;0;419,428.80
netsuite;vonderk;8/6/2026 15:40;323893;MEX-9900021942;13571;8/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;688,098.00;0;688,098.00
netsuite;vonderk;8/6/2026 15:40;323894;MEX-9900021943;3777;8/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;1,919,067.80;0;1,919,067.80
netsuite;vonderk;8/6/2026 15:40;323895;MEX-9900021944;3720;8/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;276,415.23;0;276,415.23
netsuite;vonderk;8/6/2026 15:40;323897;MEX-9900021945;4069;8/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;534,944.00;0;534,944.00
netsuite;vonderk;8/6/2026 15:40;323900;MEX-9900021946;4002;8/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;639,261.00;0;639,261.00
netsuite;vonderk;8/6/2026 15:40;323901;MEX-9900021947;3767;8/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;5,817,340.80;0;5,817,340.80
netsuite;vonderk;8/6/2026 15:40;323902;MEX-9900021948;3740;8/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;528,520.00;0;528,520.00
netsuite;vonderk;8/6/2026 15:40;323903;MEX-9900021949;3720;8/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;101,178.00;0;101,178.00
netsuite;vonderk;8/6/2026 15:40;323904;MEX-9900021950;3778;8/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;507,934.00;0;507,934.00
netsuite;vonderk;8/6/2026 15:40;323909;MEX-9900021951;3720;8/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;462,966.00;0;462,966.00
netsuite;vonderk;8/6/2026 15:40;323910;MEX-9900021952;3924;8/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;350,400.00;0;350,400.00
netsuite;vonderk;8/6/2026 15:40;323912;MEX-9900021953;3923;8/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;495,214.48;0;495,214.48
netsuite;vonderk;8/6/2026 15:40;323914;MEX-9900021954;3923;8/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;216,760.36;0;216,760.36
netsuite;vonderk;8/6/2026 15:40;323935;FC A-00007-00047818;4041;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;111,339.60;0;111,339.60
netsuite;vonderk;8/6/2026 15:40;323940;FC A-00007-00047819;4075;8/6/2026;7/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;205,278.92;0;205,278.92
netsuite;vonderk;8/6/2026 15:40;323941;FC A-00007-00047820;4073;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;158,782.02;0;158,782.02
netsuite;vonderk;8/6/2026 15:40;323943;FC A-00007-00047821;3767;8/6/2026;7/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;127,151.40;0;127,151.40
netsuite;vonderk;8/6/2026 15:40;323947;FC A-00007-00047822;3812;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;543,724.14;0;543,724.14
netsuite;vonderk;8/6/2026 15:40;323950;FC A-00007-00047823;3812;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;222,591.60;0;222,591.60
netsuite;vonderk;8/6/2026 15:40;323957;FC A-00007-00047824;4173;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;2,297,727.28;0;2,297,727.28
netsuite;vonderk;8/6/2026 15:40;323959;FC A-00007-00047825;4173;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;384,384.86;0;384,384.86
netsuite;vonderk;8/6/2026 15:40;323961;FC A-00007-00047826;3812;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;74,197.20;0;74,197.20
netsuite;vonderk;8/6/2026 15:40;323966;FC A-00007-00047827;3759;8/6/2026;7/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;1,023,336.05;0;1,023,336.05
netsuite;vonderk;8/6/2026 15:40;323971;FC A-00007-00047828;5264;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,820,320.99;0;1,820,320.99
netsuite;vonderk;8/6/2026 15:40;323976;FC A-00007-00047829;3767;8/6/2026;7/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;226,919.77;0;226,919.77
netsuite;vonderk;8/6/2026 15:40;323982;FC A-00007-00047830;3857;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;145,880.28;0;145,880.28
netsuite;vonderk;8/6/2026 15:40;323983;FC A-00007-00047831;3807;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;518,031.36;0;518,031.36
netsuite;vonderk;8/6/2026 15:40;323985;FC A-00007-00047832;13932;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;200,939.51;0;200,939.51
netsuite;vonderk;8/6/2026 15:40;323989;FC A-00007-00047833;3720;8/6/2026;23/7/2026;Factura de venta;Abierta;PLAZO 45 DIAS;Peso Argentino;1;3;3,622,185.18;0;3,622,185.18
netsuite;vonderk;8/6/2026 15:40;323991;FC A-00007-00047834;3720;8/6/2026;23/7/2026;Factura de venta;Abierta;PLAZO 45 DIAS;Peso Argentino;1;3;1,067,990.00;0;1,067,990.00
netsuite;vonderk;8/6/2026 15:40;323993;FC A-00007-00047835;3767;8/6/2026;7/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;2,070,481.70;0;2,070,481.70
netsuite;vonderk;8/6/2026 15:40;323997;FC A-00007-00047836;4029;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;5,719,272.43;0;5,719,272.43
netsuite;vonderk;8/6/2026 15:40;324003;FC A-00007-00047837;3973;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;6,750,939.56;0;6,750,939.56
netsuite;vonderk;8/6/2026 15:40;324008;FC A-00007-00047838;4047;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;615,660.10;0;615,660.10
netsuite;vonderk;8/6/2026 15:40;324014;FC A-00007-00047839;4075;8/6/2026;7/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;406,569.85;0;406,569.85
netsuite;vonderk;8/6/2026 15:40;324017;FC A-00007-00047840;3979;8/6/2026;7/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;1,062,619.50;0;1,062,619.50
netsuite;vonderk;8/6/2026 15:40;324021;FC A-00007-00047841;3767;8/6/2026;7/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;894,747.57;0;894,747.57
netsuite;vonderk;8/6/2026 15:40;324022;FC A-00007-00047842;3906;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;667,068.16;0;667,068.16
netsuite;vonderk;8/6/2026 15:40;324125;FC A-00007-00047843;3904;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;333,146.45;0;333,146.45
netsuite;vonderk;8/6/2026 15:40;324128;FC A-00007-00047844;3923;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;230,447.98;0;230,447.98
netsuite;vonderk;8/6/2026 15:40;324129;FC A-00007-00047845;3931;8/6/2026;7/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;1,341,626.71;0;1,341,626.71
netsuite;vonderk;8/6/2026 15:40;324131;FC A-00007-00047846;3726;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;184,574.37;0;184,574.37
netsuite;vonderk;8/6/2026 15:40;324135;FC A-00007-00047847;3932;8/6/2026;7/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;1,953,304.87;0;1,953,304.87
netsuite;vonderk;8/6/2026 15:40;324138;FC A-00007-00047848;3932;8/6/2026;7/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;997,563.69;0;997,563.69
netsuite;vonderk;8/6/2026 15:40;324140;FC A-00007-00047849;3932;8/6/2026;7/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;1,566,302.35;0;1,566,302.35
netsuite;vonderk;8/6/2026 15:40;324141;FC A-00007-00047850;3932;8/6/2026;7/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;2,442,889.81;0;2,442,889.81
netsuite;vonderk;8/6/2026 15:40;324143;FC A-00007-00047851;3857;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;2,333,265.13;0;2,333,265.13
netsuite;vonderk;8/6/2026 15:40;324144;FC A-00007-00047852;3857;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;540,629.83;0;540,629.83
netsuite;vonderk;8/6/2026 15:40;324145;FC A-00007-00047853;3750;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;2,058,512.98;0;2,058,512.98
netsuite;vonderk;8/6/2026 15:40;324147;FC A-00007-00047854;3750;8/6/2026;8/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;916,229.42;0;916,229.42
netsuite;vonderk;8/6/2026 15:40;322355;MEX-9900021906;3850;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;53,544.00;0;53,544.00
netsuite;vonderk;8/6/2026 15:40;322362;MEX-9900021908;3702;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;116,618.25;0;116,618.25
netsuite;vonderk;8/6/2026 15:40;322363;MEX-9900021909;3924;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;105,196.50;0;105,196.50
netsuite;vonderk;8/6/2026 15:40;322369;MEX-9900021910;3898;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;458,150.40;0;458,150.40
netsuite;vonderk;8/6/2026 15:40;322371;MEX-9900021911;3779;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;382,956.00;0;382,956.00
netsuite;vonderk;8/6/2026 15:40;322377;MEX-9900021914;3920;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;860,196.00;0;860,196.00
netsuite;vonderk;8/6/2026 15:40;322380;MEX-9900021915;13571;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;299,468.10;0;299,468.10
netsuite;vonderk;8/6/2026 15:40;322385;MEX-9900021916;3924;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;171,981.00;0;171,981.00
netsuite;vonderk;8/6/2026 15:40;322386;MEX-9900021917;3924;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;342,725.25;0;342,725.25
netsuite;vonderk;8/6/2026 15:40;322388;MEX-9900021919;3778;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;479,480.70;0;479,480.70
netsuite;vonderk;8/6/2026 15:40;322390;MEX-9900021921;3924;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;429,952.50;0;429,952.50
netsuite;vonderk;8/6/2026 15:40;322391;MEX-9900021922;3920;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;148,468.20;0;148,468.20
netsuite;vonderk;8/6/2026 15:40;322392;MEX-9900021923;3949;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;1,042,798.50;0;1,042,798.50
netsuite;vonderk;8/6/2026 15:40;322393;MEX-9900021924;3778;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;472,074.75;0;472,074.75
netsuite;vonderk;8/6/2026 15:40;322394;MEX-9900021925;3720;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;432,862.50;0;432,862.50
netsuite;vonderk;8/6/2026 15:40;322395;MEX-9900021926;3949;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;186,240.00;0;186,240.00
netsuite;vonderk;8/6/2026 15:40;322396;MEX-9900021927;3924;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;420,786.00;0;420,786.00
netsuite;vonderk;8/6/2026 15:40;322397;MEX-9900021928;3640;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;56,163.00;0;56,163.00
netsuite;vonderk;8/6/2026 15:40;322398;MEX-9900021929;3924;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;1,101,376.80;0;1,101,376.80
netsuite;vonderk;8/6/2026 15:40;322399;MEX-9900021930;3740;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;574,812.30;0;574,812.30
netsuite;vonderk;8/6/2026 15:40;322409;MEX-9900021931;3702;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;439,293.60;0;439,293.60
netsuite;vonderk;8/6/2026 15:40;322414;MEX-9900021932;3811;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;450,380.70;0;450,380.70
netsuite;vonderk;8/6/2026 15:40;322420;MEX-9900021933;3850;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;498,919.50;0;498,919.50
netsuite;vonderk;8/6/2026 15:40;322450;MEX-9900021934;3846;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;377,136.00;0;377,136.00
netsuite;vonderk;8/6/2026 15:40;322451;MEX-9900021935;3859;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;57,036.00;0;57,036.00
netsuite;vonderk;8/6/2026 15:40;322452;MEX-9900021936;13716;5/6/2026;12/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;52,569.15;0;52,569.15
netsuite;vonderk;8/6/2026 15:40;322553;FC A-00007-00047778;3868;5/6/2026;4/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;4,141,447.40;0;4,141,447.40
netsuite;vonderk;8/6/2026 15:40;322556;FC A-00007-00047779;3767;5/6/2026;4/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;709,325.60;0;709,325.60
netsuite;vonderk;8/6/2026 15:40;322559;FC A-00007-00047780;14071;5/6/2026;5/6/2026;Factura de venta;Abierta;Contado;Peso Argentino;1;3;1,350,455.92;0;1,350,455.92
netsuite;vonderk;8/6/2026 15:40;322560;FC A-00007-00047781;14071;5/6/2026;5/6/2026;Factura de venta;Abierta;Contado;Peso Argentino;1;3;2,133,951.89;0;2,133,951.89
netsuite;vonderk;8/6/2026 15:40;322563;FC A-00007-00047782;4075;5/6/2026;4/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;207,850.54;0;207,850.54
netsuite;vonderk;8/6/2026 15:40;322566;FC A-00007-00047783;3707;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;546,654.63;0;546,654.63
netsuite;vonderk;8/6/2026 15:40;322567;FC A-00007-00047784;3779;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;408,870.13;0;408,870.13
netsuite;vonderk;8/6/2026 15:40;322568;FC A-00007-00047785;3979;5/6/2026;4/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;100,016.70;0;100,016.70
netsuite;vonderk;8/6/2026 15:40;322569;FC A-00007-00047786;3864;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;608,594.44;0;608,594.44
netsuite;vonderk;8/6/2026 15:40;322571;FC A-00007-00047787;4466;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;416,194.02;0;416,194.02
netsuite;vonderk;8/6/2026 15:40;322572;FC A-00007-00047788;3767;5/6/2026;4/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;1,011,612.03;0;1,011,612.03
netsuite;vonderk;8/6/2026 15:40;322576;FC A-00007-00047789;3979;5/6/2026;4/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;680,738.66;0;680,738.66
netsuite;vonderk;8/6/2026 15:40;322581;FC A-00007-00047791;13743;5/6/2026;15/6/2026;Factura de venta;Abierta;PLAZO 10 DIAS;Peso Argentino;1;3;218,519.47;0;218,519.47
netsuite;vonderk;8/6/2026 15:40;322582;FC A-00007-00047792;3748;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;2,284,011.71;0;2,284,011.71
netsuite;vonderk;8/6/2026 15:40;322584;FC A-00007-00047793;3941;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,516,220.88;0;1,516,220.88
netsuite;vonderk;8/6/2026 15:40;322585;FC A-00007-00047794;3700;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;306,775.84;0;306,775.84
netsuite;vonderk;8/6/2026 15:40;322586;FC A-00007-00047795;3906;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;351,229.73;0;351,229.73
netsuite;vonderk;8/6/2026 15:40;322587;FC A-00007-00047796;3937;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,816,887.61;0;1,816,887.61
netsuite;vonderk;8/6/2026 15:40;322589;FC A-00007-00047797;3645;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;601,780.73;0;601,780.73
netsuite;vonderk;8/6/2026 15:40;322590;FC A-00007-00047798;3859;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;245,068.56;0;245,068.56
netsuite;vonderk;8/6/2026 15:40;322591;FC A-00007-00047799;3767;5/6/2026;4/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;2,052,889.33;0;2,052,889.33
netsuite;vonderk;8/6/2026 15:40;322595;FC A-00007-00047801;3767;5/6/2026;4/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;59,154.48;0;59,154.48
netsuite;vonderk;8/6/2026 15:40;322596;FC A-00007-00047802;3787;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,491,160.39;0;1,491,160.39
netsuite;vonderk;8/6/2026 15:40;322598;FC A-00007-00047803;3953;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;471,827.40;0;471,827.40
netsuite;vonderk;8/6/2026 15:40;322599;FC A-00007-00047804;3811;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;154,928.40;0;154,928.40
netsuite;vonderk;8/6/2026 15:40;322600;FC A-00007-00047805;13609;5/6/2026;4/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;218,162.70;0;218,162.70
netsuite;vonderk;8/6/2026 15:40;322605;FC A-00007-00047806;13943;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;667,557.64;0;667,557.64
netsuite;vonderk;8/6/2026 15:40;322609;FC A-00007-00047807;3720;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;237,892.50;0;237,892.50
netsuite;vonderk;8/6/2026 15:40;322610;FC A-00007-00047808;4075;5/6/2026;4/8/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;920,662.01;0;920,662.01
netsuite;vonderk;8/6/2026 15:40;322611;FC A-00007-00047809;13718;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;2,103,657.18;2,029,347.50;74,309.68
netsuite;vonderk;8/6/2026 15:40;322612;FC A-00007-00047810;3937;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;667,459.72;0;667,459.72
netsuite;vonderk;8/6/2026 15:40;322614;FC A-00007-00047811;3727;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,466,010.00;0;1,466,010.00
netsuite;vonderk;8/6/2026 15:40;322615;FC A-00007-00047812;3702;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;53,116.81;0;53,116.81
netsuite;vonderk;8/6/2026 15:40;322616;FC A-00007-00047813;3847;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,109,692.28;0;1,109,692.28
netsuite;vonderk;8/6/2026 15:40;322620;FC A-00007-00047814;4466;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,850,971.85;0;1,850,971.85
netsuite;vonderk;8/6/2026 15:40;322721;FC A-00007-00047815;4466;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,111,710.21;0;1,111,710.21
netsuite;vonderk;8/6/2026 15:40;322723;FC A-00007-00047816;3787;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;2,800,305.53;0;2,800,305.53
netsuite;vonderk;8/6/2026 15:40;322726;FC A-00007-00047817;3787;5/6/2026;5/7/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;736,917.86;0;736,917.86
netsuite;vonderk;8/6/2026 15:40;320987;MEX-9900021888;3773;4/6/2026;11/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;412,450.00;0;412,450.00
netsuite;vonderk;8/6/2026 15:40;320998;MEX-9900021892;3720;4/6/2026;11/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;613,200.00;0;613,200.00
netsuite;vonderk;8/6/2026 15:40;321004;MEX-9900021893;13943;4/6/2026;11/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;997,267.60;0;997,267.60
netsuite;vonderk;8/6/2026 15:40;321012;MEX-9900021897;3866;4/6/2026;11/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;45,610.40;0;45,610.40
netsuite;vonderk;8/6/2026 15:40;321013;MEX-9900021898;3850;4/6/2026;11/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;163,520.00;0;163,520.00
netsuite;vonderk;8/6/2026 15:40;321016;MEX-9900021899;3854;4/6/2026;11/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;20,732.00;0;20,732.00
netsuite;vonderk;8/6/2026 15:40;321017;MEX-9900021900;3777;4/6/2026;11/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;254,609.40;0;254,609.40
netsuite;vonderk;8/6/2026 15:40;321018;MEX-9900021901;3640;4/6/2026;11/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;155,344.00;0;155,344.00
netsuite;vonderk;8/6/2026 15:40;321021;MEX-9900021902;3640;4/6/2026;11/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;169,944.00;0;169,944.00
netsuite;vonderk;8/6/2026 15:40;321023;MEX-9900021904;3641;4/6/2026;11/6/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;18,629.60;17,966.75;662.85
